CustomerID,Country,user_education,Gender,UsesAdvancedFeatures,AppEngagementSeconds,LastLoginDaysAgo,Profession,SubscriptionType,UsesVR,RenewSubscription,Age,DesignProjectScale,NumberOfDesigns,TutorialProgressionType,FrequencyOfDesignToolUsage,CustomerSupportCall
CUST12490,USA,Bachelor's,Female,N,2601,136,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,19,Advanced,Weekly,N
CUST12491,USA,Bachelor's,Male,N,1466,0,Architect,Basic,Y,Yes,33.0,Mixed-use,162,Advanced,Monthly,N
CUST12492,USA,Master's,Male,N,2998,39,Hobbyist,Basic,Y,No,34.0,Small,173,Beginner,Weekly,Y
CUST12493,USA,Master's,Male,N,1032,7,Interior Designer,Basic,Y,No,34.0,Small,38,Beginner,Weekly,N
CUST12494,USA,High School,Male,N,4415,6,Hobbyist,Basic,N,No,24.0,Small,86,Beginner,Daily,Y
CUST12495,USA,Master's,Female,N,4990,17,Architect,Basic,Y,Yes,32.0,Large,52,Beginner,Daily,Y
CUST12496,UK,Master's,Male,Y,2482,8,Interior Designer,Basic,Y,Yes,26.0,Mixed-use,193,Not Attended,Monthly,N
CUST12497,USA,Bachelor's,Female,N,868,0,Interior Designer,Basic,Y,No,45.0,Medium,62,Intermediate,Monthly,N
CUST12498,USA,Bachelor's,Female,N,2287,12,Architect,Premium,Y,No,35.0,Small,167,Intermediate,Monthly,N
CUST12499,USA,Bachelor's,Female,N,4601,2,Interior Designer,Basic,Y,Yes,30.0,Mixed-use,44,Advanced,Weekly,N
CUST12500,Other,High School,Male,N,1497,7,Architect,Basic,Y,No,21.0,Medium,47,Advanced,Monthly,N
CUST12501,USA,Bachelor's,Male,N,2330,1,Student,Basic,Y,Yes,34.0,Mixed-use,136,Advanced,Monthly,N
CUST12502,USA,Doctorate,Female,N,1349,4,Student,Basic,Y,Yes,33.0,Large,40,Beginner,Daily,Y
CUST12503,Canada,Bachelor's,Male,N,21480,22,Architect,Pay-as-you-go,N,No,31.0,Small,146,Beginner,Daily,Y
CUST12504,USA,Bachelor's,Female,N,576,3,Interior Designer,Basic,Y,No,45.0,Medium,61,Intermediate,Monthly,N
CUST12505,USA,High School,Female,N,3625,6,Interior Designer,Basic,Y,No,35.0,Small,37,Beginner,Weekly,N
CUST12506,UK,Bachelor's,Male,N,2109,89,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,27,Not Attended,Monthly,N
CUST12507,USA,Master's,Female,N,3154,19,Student,Basic,Y,Yes,33.0,Mixed-use,150,Intermediate,Weekly,N
CUST12508,Turkey,Master's,Male,N,69615,11,Architect,Basic,Y,Yes,38.0,Mixed-use,127,Not Attended,Monthly,N
CUST12509,USA,Master's,Female,Y,1741,2,Interior Designer,Basic,Y,No,30.0,Small,85,Beginner,Weekly,Y
CUST12510,USA,Master's,Female,N,692,6,Student,Basic,Y,Yes,41.0,Mixed-use,148,Advanced,Monthly,N
CUST12511,USA,Master's,Male,N,2633,11,Architect,Basic,Y,No,43.0,Small,41,Beginner,Weekly,N
CUST12512,USA,Master's,Female,N,3755,0,Student,Basic,Y,Yes,24.0,Mixed-use,55,Not Attended,Monthly,N
CUST12513,Canada,Master's,Female,N,14009,3,Student,Basic,Y,Yes,30.0,Large,50,Beginner,Daily,Y
CUST12514,USA,Bachelor's,Female,N,164,3,Hobbyist,Basic,Y,Yes,27.0,Large,131,Intermediate,Weekly,Y
CUST12515,USA,Doctorate,Female,N,4655,8,Hobbyist,Basic,Y,Yes,33.0,Mixed-use,54,Advanced,Weekly,N
CUST12516,USA,Master's,Male,N,957,1,Architect,Basic,Y,Yes,41.0,Large,2,Intermediate,Daily,Y
CUST12517,USA,Bachelor's,Male,N,3240,7,Interior Designer,Basic,N,Yes,31.0,Large,135,Intermediate,Daily,Y
CUST12518,Turkey,Master's,Male,N,1040,13,Student,Basic,Y,Yes,38.0,Mixed-use,164,Not Attended,Monthly,N
CUST12519,USA,High School,Female,N,1767,26,Architect,Basic,N,No,30.0,Small,182,Intermediate,Weekly,N
CUST12520,USA,Master's,Female,N,713,8,Student,Basic,Y,Yes,24.0,Mixed-use,58,Intermediate,Weekly,N
CUST12521,USA,Bachelor's,Male,N,1736,2,Hobbyist,Basic,Y,No,34.0,Small,193,Beginner,Daily,Y
CUST12522,USA,Bachelor's,Male,N,459,1,Interior Designer,Basic,Y,No,35.0,Medium,147,Advanced,Monthly,N
CUST12523,UK,Master's,Female,N,4855,133,Hobbyist,Basic,Y,Yes,38.0,Mixed-use,60,Intermediate,Weekly,N
CUST12524,USA,High School,Female,N,513,114,Student,Basic,Y,No,44.0,Small,54,Intermediate,Weekly,N
CUST12525,USA,Bachelor's,Female,Y,1453,20,Interior Designer,Basic,Y,Yes,26.0,Large,12,Beginner,Daily,Y
CUST12526,USA,Master's,Female,Y,2538,152,Student,Basic,Y,Yes,50.0,Large,153,Intermediate,Weekly,Y
CUST12527,UK,Bachelor's,Male,N,899,33,Hobbyist,Basic,Y,Yes,21.0,Large,160,Beginner,Daily,Y
CUST12528,USA,Master's,Female,N,581,9,Student,Basic,Y,Yes,25.0,Large,132,Beginner,Daily,Y
CUST12529,USA,Bachelor's,Male,N,2693,6,Student,Basic,Y,Yes,38.0,Mixed-use,63,Intermediate,Weekly,N
CUST12530,USA,High School,Male,N,48,1,Interior Designer,Pay-as-you-go,Y,No,30.0,Small,31,Beginner,Daily,Y
CUST12531,UK,Master's,Female,N,4316,17,Interior Designer,Basic,Y,Yes,36.0,Large,47,Beginner,Daily,Y
CUST12532,USA,Master's,Female,N,3224,3,Architect,Basic,Y,Yes,32.0,Mixed-use,137,Intermediate,Weekly,N
CUST12533,USA,Bachelor's,Male,Y,549,6,Interior Designer,Basic,Y,Yes,35.0,Large,39,Beginner,Daily,Y
CUST12534,USA,Bachelor's,Female,N,4305,14,Interior Designer,Basic,N,No,37.0,Small,169,Beginner,Weekly,N
CUST12535,USA,Master's,Male,N,1968,91,Architect,Basic,N,Yes,26.0,Large,40,Beginner,Daily,Y
CUST12536,UK,Bachelor's,Male,N,5560,1,Interior Designer,Basic,Y,Yes,46.0,Large,62,Intermediate,Weekly,Y
CUST12537,UK,Bachelor's,Female,N,4167,16,Hobbyist,Basic,Y,Yes,35.0,Mixed-use,150,Intermediate,Weekly,N
CUST12538,USA,Bachelor's,Male,N,515,6,Interior Designer,Basic,Y,Yes,31.0,Mixed-use,165,Advanced,Weekly,N
CUST12539,USA,Bachelor's,Female,N,1445,9,Architect,Basic,Y,Yes,45.0,Large,167,Beginner,Daily,Y
CUST12540,USA,Master's,Female,N,2394,1,Interior Designer,Basic,Y,Yes,29.0,Large,159,Beginner,Daily,Y
CUST12541,USA,Bachelor's,Female,N,4523,1,Interior Designer,Basic,Y,Yes,36.0,Large,146,Beginner,Daily,Y
CUST12542,Canada,Master's,Male,N,4433,18,Architect,Basic,Y,Yes,53.0,Large,51,Intermediate,Daily,Y
CUST12543,USA,High School,Male,N,1795,167,Architect,Basic,Y,No,36.0,Medium,167,Not Attended,Monthly,N
CUST12544,Turkey,Master's,Female,N,4319,6,Hobbyist,Basic,Y,No,36.0,Small,59,Beginner,Weekly,Y
CUST12545,USA,Bachelor's,Female,N,293,8,Architect,Basic,N,Yes,31.0,Large,46,Beginner,Daily,Y
CUST12546,USA,Bachelor's,Female,N,4755,94,Interior Designer,Basic,Y,No,46.0,Small,29,Beginner,Daily,Y
CUST12547,USA,Master's,Female,N,375,6,Student,Basic,Y,Yes,26.0,Mixed-use,156,Intermediate,Weekly,N
CUST12548,UK,Bachelor's,Female,Y,439,32,Interior Designer,Basic,Y,Yes,34.0,Mixed-use,177,Intermediate,Weekly,N
CUST12549,USA,Master's,Male,N,1273,53,Architect,Basic,Y,Yes,25.0,Mixed-use,164,Intermediate,Weekly,N
CUST12550,USA,Bachelor's,Female,N,1468,10,Architect,Basic,Y,Yes,19.0,Mixed-use,146,Advanced,Monthly,N
CUST12551,UK,Bachelor's,Male,N,4444,150,Interior Designer,Basic,N,Yes,35.0,Large,59,Intermediate,Daily,Y
CUST12552,USA,Bachelor's,Male,N,2518,1,Hobbyist,Basic,Y,No,26.0,Small,162,Beginner,Daily,Y
CUST12553,USA,High School,Male,N,1320,12,Architect,Basic,Y,No,33.0,Small,173,Beginner,Weekly,Y
CUST12554,UK,Bachelor's,Female,N,327,134,Architect,Basic,Y,Yes,41.0,Mixed-use,143,Intermediate,Weekly,N
CUST12555,UK,Bachelor's,Female,Y,4237,87,Interior Designer,Basic,Y,Yes,35.0,Mixed-use,126,Intermediate,Weekly,N
CUST12556,USA,Bachelor's,Female,N,1291,1,Interior Designer,Basic,Y,No,26.0,Small,46,Intermediate,Monthly,N
CUST12557,USA,Bachelor's,Male,N,1624,12,Interior Designer,Basic,Y,Yes,24.0,Mixed-use,155,Intermediate,Weekly,N
CUST12558,USA,High School,Female,N,1047,5,Interior Designer,Basic,N,No,40.0,Medium,134,Intermediate,Monthly,N
CUST12559,USA,Bachelor's,Female,N,1160,11,Architect,Basic,Y,Yes,37.0,Mixed-use,19,Advanced,Monthly,N
CUST12560,USA,Master's,Female,N,31461,35,Interior Designer,Basic,Y,Yes,24.0,Large,90,Intermediate,Weekly,Y
CUST12561,Turkey,Bachelor's,Male,N,570,2,Interior Designer,Basic,Y,No,29.0,Medium,155,Advanced,Monthly,N
CUST12562,UK,Master's,Female,N,214,5,Hobbyist,Basic,Y,Yes,23.0,Large,25,Beginner,Daily,Y
CUST12563,USA,Master's,Male,N,354,145,Student,Basic,Y,Yes,37.0,Mixed-use,162,Intermediate,Weekly,N
CUST12564,USA,Master's,Male,Y,2574,8,Interior Designer,Basic,Y,No,28.0,Medium,48,Not Attended,Monthly,N
CUST12565,USA,High School,Female,N,1162,13,Hobbyist,Basic,Y,No,42.0,Small,68,Beginner,Weekly,N
CUST12566,USA,Bachelor's,Male,N,1833,8,Student,Basic,Y,Yes,31.0,Mixed-use,137,Advanced,Weekly,N
CUST12567,USA,Master's,Female,N,934,8,Architect,Basic,Y,Yes,32.0,Mixed-use,143,Advanced,Weekly,N
CUST12568,USA,Bachelor's,Female,N,3027,166,Architect,Basic,Y,No,29.0,Small,171,Beginner,Daily,Y
CUST12569,USA,Bachelor's,Female,N,2423,9,Interior Designer,Basic,Y,No,44.0,Small,49,Intermediate,Monthly,N
CUST12570,USA,Master's,Male,N,207,16,Hobbyist,Basic,Y,Yes,34.0,Large,20,Beginner,Daily,Y
CUST12571,USA,Bachelor's,Male,N,127,4,Interior Designer,Basic,Y,No,27.0,Medium,91,Not Attended,Monthly,N
CUST12572,USA,High School,Female,N,2183,4,Hobbyist,Basic,Y,No,27.0,Medium,160,Advanced,Monthly,N
CUST12573,USA,Bachelor's,Female,N,4850,11,Hobbyist,Basic,Y,No,46.0,Small,154,Beginner,Daily,Y
CUST12574,Canada,Bachelor's,Male,Y,2134,21,Interior Designer,Basic,Y,No,45.0,Small,53,Beginner,Daily,Y
CUST12575,USA,Master's,Male,N,2563,6,Student,Basic,Y,Yes,33.0,Large,35,Intermediate,Weekly,Y
CUST12576,USA,Bachelor's,Male,N,396,90,Hobbyist,Basic,Y,No,31.0,Small,88,Beginner,Weekly,N
CUST12577,USA,Bachelor's,Male,N,3881,147,Student,Basic,Y,Yes,21.0,Large,22,Beginner,Daily,Y
CUST12578,USA,Master's,Male,N,1818,52,Architect,Pay-as-you-go,Y,Yes,36.0,Large,151,Intermediate,Weekly,Y
CUST12579,USA,Doctorate,Female,N,3863,7,Student,Basic,Y,Yes,30.0,Large,46,Beginner,Daily,Y
CUST12580,USA,Master's,Female,N,119,2,Architect,Pay-as-you-go,Y,Yes,39.0,Large,10,Beginner,Daily,Y
CUST12581,USA,Bachelor's,Female,N,1067,16,Hobbyist,Basic,Y,No,37.0,Medium,69,Advanced,Monthly,N
CUST12582,Turkey,High School,Female,N,2637,7,Hobbyist,Pay-as-you-go,Y,No,43.0,Medium,175,Not Attended,Monthly,N
CUST12583,USA,Bachelor's,Male,N,3421,2,Student,Basic,Y,Yes,35.0,Mixed-use,64,Advanced,Weekly,N
CUST12584,UK,Doctorate,Female,N,614,134,Hobbyist,Basic,Y,Yes,39.0,Mixed-use,135,Advanced,Monthly,N
CUST12585,USA,Bachelor's,Female,N,5224,22,Architect,Basic,Y,Yes,19.0,Large,66,Beginner,Daily,Y
CUST12586,USA,Bachelor's,Male,N,247,1,Architect,Basic,Y,Yes,30.0,Large,159,Beginner,Daily,Y
CUST12587,USA,Master's,Male,N,182,53,Architect,Basic,Y,Yes,21.0,Large,156,Beginner,Daily,Y
CUST12588,UK,Master's,Female,N,135173,7,Interior Designer,Basic,Y,Yes,27.0,Mixed-use,163,Advanced,Weekly,N
CUST12589,USA,Bachelor's,Female,N,3149,9,Architect,Basic,Y,Yes,30.0,Mixed-use,155,Not Attended,Monthly,N
CUST12590,USA,Master's,Female,N,1592,39,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,42,Advanced,Weekly,N
CUST12591,Canada,Master's,Female,N,1577,144,Architect,Basic,Y,Yes,33.0,Mixed-use,44,Advanced,Monthly,N
CUST12592,Azerbaijan,Bachelor's,Male,N,3850,6,Student,Pay-as-you-go,Y,No,23.0,Medium,158,Intermediate,Monthly,N
CUST12593,UK,Master's,Male,Y,2998,6,Student,Basic,Y,Yes,36.0,Large,55,Beginner,Daily,Y
CUST12594,USA,Master's,Female,N,174,7,Hobbyist,Basic,N,Yes,22.0,Large,138,Intermediate,Daily,Y
CUST12595,UK,High School,Female,N,3609,1,Hobbyist,Basic,Y,No,25.0,Small,158,Beginner,Daily,Y
CUST12596,USA,High School,Female,N,2597,1,Student,Basic,Y,No,22.0,Small,150,Beginner,Daily,Y
CUST12597,Turkey,Bachelor's,Female,N,1299,104,Architect,Basic,Y,Yes,29.0,Mixed-use,46,Intermediate,Weekly,N
CUST12598,Turkey,Bachelor's,Female,Y,2216,1,Hobbyist,Pay-as-you-go,Y,No,35.0,Small,183,Intermediate,Weekly,N
CUST12599,USA,Master's,Male,N,542,43,Other,Basic,Y,No,23.0,Small,149,Intermediate,Monthly,N
CUST12600,USA,Master's,Female,N,468,13,Architect,Premium,Y,Yes,22.0,Large,101,Intermediate,Weekly,Y
CUST12601,Turkey,Bachelor's,Female,N,940,32,Architect,Basic,Y,No,33.0,Small,143,Beginner,Weekly,Y
CUST12602,USA,Master's,Female,N,3606,10,Architect,Basic,Y,Yes,28.0,Large,69,Intermediate,Daily,Y
CUST12603,USA,Bachelor's,Male,N,969,6,Architect,Basic,Y,No,35.0,Small,134,Intermediate,Weekly,N
CUST12604,UK,Master's,Female,N,4327,85,Hobbyist,Basic,Y,Yes,32.0,Large,154,Beginner,Daily,Y
CUST12605,Azerbaijan,Bachelor's,Female,N,4986,183,Architect,Basic,Y,Yes,22.0,Mixed-use,72,Advanced,Monthly,N
CUST12606,USA,Master's,Female,Y,1424,32,Hobbyist,Basic,Y,Yes,26.0,Large,26,Intermediate,Daily,Y
CUST12607,Turkey,Bachelor's,Female,N,2032,14,Architect,Basic,Y,Yes,25.0,Mixed-use,59,Intermediate,Weekly,N
CUST12608,USA,High School,Female,N,3406,147,Interior Designer,Basic,Y,No,28.0,Medium,51,Advanced,Monthly,N
CUST12609,USA,Bachelor's,Male,N,3448,3,Hobbyist,Basic,Y,No,30.0,Medium,79,Advanced,Monthly,N
CUST12610,USA,Master's,Female,N,965,5,Hobbyist,Basic,Y,Yes,40.0,Mixed-use,118,Advanced,Monthly,N
CUST12611,USA,Master's,Female,N,1697,7,Architect,Basic,Y,Yes,24.0,Large,15,Beginner,Daily,Y
CUST12612,Turkey,High School,Female,N,353,33,Architect,Basic,N,No,35.0,Small,51,Beginner,Daily,Y
CUST12613,Turkey,Doctorate,Male,N,4297,3,Interior Designer,Basic,Y,Yes,40.0,Large,135,Beginner,Daily,Y
CUST12614,USA,Bachelor's,Male,N,1467,11,Architect,Basic,Y,Yes,38.0,Large,29,Beginner,Daily,Y
CUST12615,USA,High School,Male,N,2685,1,Student,Basic,N,No,52.0,Medium,134,Not Attended,Monthly,N
CUST12616,USA,Master's,Female,Y,4919,19,Interior Designer,Basic,Y,No,38.0,Medium,157,Intermediate,Monthly,N
CUST12617,USA,Master's,Male,N,2609,11,Architect,Enterprise,Y,No,25.0,Small,78,Beginner,Daily,Y
CUST12618,USA,Bachelor's,Female,N,1011,89,Student,Basic,Y,No,35.0,Small,127,Beginner,Daily,Y
CUST12619,USA,Bachelor's,Female,N,3911,13,Architect,Basic,Y,Yes,23.0,Large,60,Beginner,Daily,Y
CUST12620,USA,Master's,Male,N,2850,10,Student,Basic,N,No,29.0,Medium,64,Intermediate,Monthly,N
CUST12621,USA,Bachelor's,Female,N,2446,14,Interior Designer,Basic,Y,Yes,27.0,Mixed-use,153,Advanced,Weekly,N
CUST12622,USA,High School,Female,N,411,6,Architect,Basic,Y,No,31.0,Medium,34,Advanced,Monthly,N
CUST12623,Azerbaijan,Bachelor's,Female,Y,7659,9,Hobbyist,Basic,Y,No,33.0,Medium,158,Not Attended,Monthly,N
CUST12624,UK,High School,Male,N,2766,23,Interior Designer,Basic,Y,No,38.0,Small,144,Beginner,Weekly,Y
CUST12625,UK,Bachelor's,Female,N,1215,4,Interior Designer,Basic,Y,Yes,32.0,Large,170,Beginner,Daily,Y
CUST12626,UK,High School,Female,N,268819,113,Interior Designer,Basic,Y,No,37.0,Small,39,Beginner,Weekly,Y
CUST12627,USA,Bachelor's,Male,N,4611,134,Architect,Pay-as-you-go,Y,No,44.0,Small,132,Beginner,Weekly,N
CUST12628,USA,Bachelor's,Male,N,4876,44,Hobbyist,Basic,Y,No,42.0,Medium,55,Not Attended,Monthly,N
CUST12629,Canada,High School,Female,N,2461,31,Hobbyist,Pay-as-you-go,Y,No,19.0,Small,136,Intermediate,Monthly,N
CUST12630,Turkey,Master's,Male,N,3101,3,Interior Designer,Basic,N,Yes,34.0,Mixed-use,133,Advanced,Weekly,N
CUST12631,USA,Bachelor's,Male,N,1410,8,Student,Basic,Y,Yes,45.0,Large,151,Intermediate,Daily,Y
CUST12632,USA,Bachelor's,Female,N,758,0,Interior Designer,Basic,N,Yes,39.0,Large,66,Beginner,Daily,Y
CUST12633,Turkey,Master's,Female,N,106606,128,Interior Designer,Pay-as-you-go,Y,No,26.0,Small,42,Beginner,Daily,Y
CUST12634,Turkey,Doctorate,Female,N,4003,1,Architect,Basic,Y,Yes,37.0,Large,24,Intermediate,Weekly,Y
CUST12635,USA,Bachelor's,Female,N,2045,6,Hobbyist,Basic,Y,Yes,29.0,Mixed-use,43,Advanced,Weekly,N
CUST12636,UK,Bachelor's,Female,N,1923,5,Architect,Basic,Y,Yes,24.0,Large,72,Beginner,Daily,Y
CUST12637,USA,Bachelor's,Male,N,202,4,Interior Designer,Basic,Y,Yes,43.0,Mixed-use,37,Advanced,Weekly,N
CUST12638,USA,High School,Male,Y,525,1,Student,Basic,Y,No,29.0,Medium,52,Advanced,Monthly,N
CUST12639,USA,High School,Female,N,1890,2,Hobbyist,Basic,Y,No,30.0,Small,138,Intermediate,Weekly,N
CUST12640,USA,Master's,Female,N,216,3,Architect,Basic,Y,Yes,44.0,Mixed-use,183,Advanced,Weekly,N
CUST12641,Azerbaijan,High School,Female,N,1899,48,Architect,Basic,Y,No,33.0,Small,69,Intermediate,Weekly,N
CUST12642,USA,Master's,Female,N,1250,7,Hobbyist,Basic,Y,Yes,24.0,Mixed-use,133,Intermediate,Weekly,N
CUST12643,USA,High School,Female,N,1663,5,Student,Basic,Y,No,22.0,Medium,133,Advanced,Monthly,N
CUST12644,USA,Master's,Female,N,2400,6,Student,Basic,Y,Yes,34.0,Mixed-use,155,Not Attended,Monthly,N
CUST12645,USA,Bachelor's,Female,N,2727,1,Architect,Basic,Y,Yes,37.0,Large,51,Beginner,Daily,Y
CUST12646,USA,Master's,Female,N,1921,6,Interior Designer,Basic,Y,Yes,34.0,Large,41,Intermediate,Daily,Y
CUST12647,USA,High School,Female,N,321,3,Interior Designer,Basic,Y,No,21.0,Small,31,Beginner,Daily,Y
CUST12648,USA,Bachelor's,Female,N,2640,7,Architect,Basic,Y,Yes,39.0,Large,181,Beginner,Daily,Y
CUST12649,USA,Bachelor's,Female,N,2780,4,Architect,Basic,Y,No,26.0,Medium,59,Intermediate,Monthly,N
CUST12650,UK,Doctorate,Female,N,1195,138,Architect,Basic,Y,Yes,44.0,Mixed-use,136,Not Attended,Monthly,N
CUST12651,UK,Bachelor's,Male,Y,4584,1,Other,Basic,Y,Yes,37.0,Large,29,Beginner,Daily,Y
CUST12652,USA,Bachelor's,Male,N,1119,17,Hobbyist,Basic,Y,No,54.0,Small,63,Beginner,Daily,Y
CUST12653,USA,Master's,Female,N,1557,12,Hobbyist,Basic,Y,Yes,25.0,Large,43,Beginner,Daily,Y
CUST12654,USA,Bachelor's,Male,N,1420,10,Student,Basic,Y,Yes,45.0,Large,150,Intermediate,Daily,Y
CUST12655,USA,Master's,Male,N,2615,1,Architect,Basic,N,No,31.0,Small,150,Beginner,Weekly,Y
CUST12656,USA,Bachelor's,Male,N,2873,2,Hobbyist,Pay-as-you-go,Y,No,48.0,Small,47,Beginner,Weekly,Y
CUST12657,USA,Master's,Female,N,1321,16,Architect,Basic,Y,Yes,39.0,Mixed-use,81,Advanced,Weekly,N
CUST12658,Other,High School,Female,N,3955,23,Hobbyist,Basic,Y,No,36.0,Small,13,Beginner,Daily,Y
CUST12659,USA,Bachelor's,Male,N,1532,80,Interior Designer,Basic,Y,No,44.0,Small,48,Intermediate,Monthly,N
CUST12660,USA,Bachelor's,Male,N,250,0,Interior Designer,Basic,Y,No,27.0,Medium,165,Advanced,Monthly,N
CUST12661,Turkey,High School,Female,N,5165,15,Interior Designer,Basic,Y,No,19.0,Small,77,Beginner,Weekly,Y
CUST12662,Turkey,Bachelor's,Female,N,2484,7,Hobbyist,Basic,Y,No,25.0,Medium,92,Intermediate,Monthly,N
CUST12663,UK,Bachelor's,Female,N,571,14,Architect,Basic,Y,Yes,37.0,Mixed-use,136,Intermediate,Weekly,N
CUST12664,Turkey,Bachelor's,Female,Y,826,12,Architect,Pay-as-you-go,Y,No,37.0,Medium,50,Intermediate,Monthly,N
CUST12665,USA,Master's,Male,N,185,1,Student,Basic,Y,Yes,41.0,Large,153,Intermediate,Daily,Y
CUST12666,USA,Master's,Female,N,1675,7,Hobbyist,Basic,Y,Yes,32.0,Large,168,Beginner,Daily,Y
CUST12667,USA,Master's,Female,N,2500,12,Interior Designer,Basic,Y,Yes,31.0,Mixed-use,164,Advanced,Monthly,N
CUST12668,UK,Bachelor's,Female,N,1374,11,Interior Designer,Basic,Y,No,24.0,Medium,156,Advanced,Monthly,N
CUST12669,USA,Master's,Female,N,4285,26,Hobbyist,Basic,Y,Yes,38.0,Large,153,Beginner,Daily,Y
CUST12670,Azerbaijan,Master's,Female,N,10689,13,Hobbyist,Basic,Y,No,21.0,Small,143,Beginner,Daily,Y
CUST12671,UK,Bachelor's,Male,Y,4029,3,Architect,Basic,Y,No,43.0,Small,147,Beginner,Daily,Y
CUST12672,USA,Master's,Female,N,398,5,Interior Designer,Pay-as-you-go,Y,Yes,25.0,Large,47,Beginner,Daily,Y
CUST12673,USA,Master's,Female,N,162245,2,Interior Designer,Basic,Y,Yes,34.0,Large,72,Intermediate,Weekly,Y
CUST12674,UK,Master's,Female,N,739,5,Interior Designer,Basic,Y,Yes,22.0,Large,144,Beginner,Daily,Y
CUST12675,USA,Bachelor's,Female,N,2695,12,Student,Basic,Y,Yes,28.0,Large,56,Beginner,Daily,Y
CUST12676,USA,Master's,Female,N,666,5,Interior Designer,Basic,N,Yes,41.0,Mixed-use,177,Advanced,Weekly,N
CUST12677,USA,Master's,Female,N,633,54,Architect,Basic,Y,Yes,35.0,Large,23,Beginner,Daily,Y
CUST12678,USA,High School,Male,N,3001,9,Interior Designer,Pay-as-you-go,Y,No,24.0,Medium,33,Advanced,Monthly,N
CUST12679,USA,Bachelor's,Female,N,1954,38,Architect,Basic,Y,No,39.0,Medium,134,Advanced,Monthly,N
CUST12680,USA,Bachelor's,Female,N,4698,15,Interior Designer,Basic,Y,Yes,52.0,Large,138,Beginner,Daily,Y
CUST12681,USA,Bachelor's,Male,N,2391,23,Architect,Basic,Y,No,40.0,Medium,55,Advanced,Monthly,N
CUST12682,USA,Master's,Female,N,416,0,Student,Basic,Y,Yes,24.0,Mixed-use,163,Advanced,Weekly,N
CUST12683,USA,Bachelor's,Male,N,1923,2,Student,Basic,Y,No,27.0,Small,49,Beginner,Weekly,N
CUST12684,USA,Bachelor's,Male,N,648,12,Hobbyist,Basic,Y,Yes,42.0,Large,173,Beginner,Daily,Y
CUST12685,USA,Bachelor's,Male,N,527,5,Hobbyist,Pay-as-you-go,Y,No,23.0,Small,146,Intermediate,Monthly,N
CUST12686,USA,Bachelor's,Male,N,119318,1,Hobbyist,Pay-as-you-go,Y,Yes,21.0,Mixed-use,176,Not Attended,Monthly,N
CUST12687,Turkey,Master's,Female,N,2281,4,Interior Designer,Basic,Y,Yes,23.0,Mixed-use,150,Intermediate,Weekly,N
CUST12688,UK,Bachelor's,Female,Y,4798,23,Architect,Basic,Y,No,36.0,Small,59,Beginner,Daily,Y
CUST12689,UK,Doctorate,Male,N,1689,47,Hobbyist,Basic,Y,Yes,20.0,Mixed-use,76,Intermediate,Weekly,N
CUST12690,UK,Master's,Female,N,1331,76,Interior Designer,Basic,Y,Yes,30.0,Large,137,Intermediate,Daily,Y
CUST12691,USA,Bachelor's,Female,N,1293,5,Other,Basic,Y,No,19.0,Small,59,Intermediate,Monthly,N
CUST12692,USA,High School,Female,Y,3116,21,Hobbyist,Basic,Y,No,48.0,Medium,20,Advanced,Monthly,N
CUST12693,UK,Master's,Female,N,1647,2,Architect,Basic,Y,Yes,52.0,Large,159,Intermediate,Weekly,Y
CUST12694,USA,High School,Male,N,372,0,Hobbyist,Basic,Y,No,43.0,Medium,150,Advanced,Monthly,N
CUST12695,USA,High School,Male,N,559,18,Architect,Basic,N,No,48.0,Medium,47,Advanced,Monthly,N
CUST12696,UK,High School,Male,N,760,1,Hobbyist,Basic,Y,No,39.0,Medium,128,Intermediate,Monthly,N
CUST12697,USA,High School,Female,N,2903,2,Architect,Basic,Y,No,31.0,Small,40,Beginner,Daily,Y
CUST12698,Turkey,Master's,Male,N,2842,2,Hobbyist,Basic,Y,No,31.0,Medium,165,Advanced,Monthly,N
CUST12699,UK,Master's,Female,N,4076,81,Interior Designer,Basic,N,Yes,51.0,Mixed-use,181,Not Attended,Monthly,N
CUST12700,Turkey,Master's,Female,N,358,2,Hobbyist,Basic,Y,Yes,57.0,Large,37,Beginner,Daily,Y
CUST12701,UK,Master's,Female,N,2558,5,Student,Basic,Y,Yes,25.0,Large,51,Intermediate,Daily,Y
CUST12702,USA,Bachelor's,Female,Y,77261,89,Architect,Basic,Y,Yes,37.0,Large,85,Beginner,Daily,Y
CUST12703,UK,Bachelor's,Male,Y,971,13,Student,Basic,Y,No,38.0,Medium,44,Advanced,Monthly,N
CUST12704,USA,Bachelor's,Male,Y,1381,15,Interior Designer,Basic,Y,Yes,40.0,Mixed-use,150,Advanced,Weekly,N
CUST12705,UK,High School,Male,N,595,31,Architect,Basic,Y,No,27.0,Small,51,Beginner,Daily,Y
CUST12706,USA,Bachelor's,Female,N,2275,2,Architect,Basic,Y,Yes,30.0,Mixed-use,166,Advanced,Monthly,N
CUST12707,USA,Master's,Male,N,17757,6,Hobbyist,Basic,Y,No,35.0,Small,133,Beginner,Daily,Y
CUST12708,USA,Master's,Female,N,3843,2,Architect,Basic,Y,Yes,47.0,Mixed-use,172,Advanced,Weekly,N
